date,countryIsoCode,goal6Completions
2021-06-20,CH,1
2021-06-20,DE,9
2021-06-20,FR,11
2021-06-20,IT,6
2021-06-20,SE,0
2021-06-21,AT,2
2021-06-21,CH,5
2021-06-21,DE,23
2021-06-21,FR,19
2021-06-21,IT,21
2021-06-21,SE,10
2021-06-22,AT,1
2021-06-22,CH,3
2021-06-22,DE,31
2021-06-22,FR,23
2021-06-22,IT,18
2021-06-22,SE,5
2021-06-23,AT,1
2021-06-23,CH,3
2021-06-23,DE,30
2021-06-23,FR,20
2021-06-23,IT,15
2021-06-23,SE,9
2021-06-24,AT,2
2021-06-24,CH,5
2021-06-24,DE,34
2021-06-24,FR,28
2021-06-24,IT,26
2021-06-24,SE,3
2021-06-25,AT,1
2021-06-25,CH,5
2021-06-25,DE,19
2021-06-25,FR,13
2021-06-25,IT,16
2021-06-25,SE,1
2021-06-26,AT,0
2021-06-26,CH,0
2021-06-26,DE,15
2021-06-26,FR,9
2021-06-26,IT,9
2021-06-26,SE,3
2021-06-27,AT,0
2021-06-27,CH,1
2021-06-27,DE,6
2021-06-27,FR,8
2021-06-27,IT,5
2021-06-27,SE,3
2021-06-28,AT,2
2021-06-28,CH,1
2021-06-28,DE,15
2021-06-28,FR,21
2021-06-28,IT,15
2021-06-28,SE,7
2021-06-29,AT,3
2021-06-29,CH,3
2021-06-29,DE,21
2021-06-29,FR,24
2021-06-29,IT,19
2021-06-29,SE,5
2021-06-30,AT,1
2021-06-30,CH,2
2021-06-30,DE,18
2021-06-30,FR,25
2021-06-30,IT,24
2021-06-30,SE,3
2021-07-01,AT,4
2021-07-01,CH,4
2021-07-01,DE,19
2021-07-01,FR,17
2021-07-01,IT,16
2021-07-01,SE,8
2021-07-02,AT,2
2021-07-02,CH,2
2021-07-02,DE,24
2021-07-02,FR,22
2021-07-02,IT,19
2021-07-02,SE,7
2021-07-03,AT,1
2021-07-03,CH,2
2021-07-03,DE,7
2021-07-03,FR,5
2021-07-03,IT,4
2021-07-03,SE,0
2021-07-04,AT,2
2021-07-04,CH,3
2021-07-04,DE,12
2021-07-04,FR,6
2021-07-04,IT,4
2021-07-04,SE,5
2021-07-05,AT,5
2021-07-05,CH,4
2021-07-05,DE,27
2021-07-05,FR,18
2021-07-05,IT,26
2021-07-05,SE,3
2021-07-06,AT,7
2021-07-06,CH,4
2021-07-06,DE,22
2021-07-06,FR,23
2021-07-06,IT,18
2021-07-06,SE,6
2021-07-07,AT,4
2021-07-07,CH,6
2021-07-07,DE,24
2021-07-07,FR,19
2021-07-07,IT,15
2021-07-07,SE,6
2021-07-08,AT,3
2021-07-08,CH,4
2021-07-08,DE,32
2021-07-08,FR,23
2021-07-08,IT,17
2021-07-08,SE,8
2021-07-09,AT,3
2021-07-09,CH,2
2021-07-09,DE,20
2021-07-09,FR,29
2021-07-09,IT,14
2021-07-09,SE,10
2021-07-10,AT,0
2021-07-10,CH,0
2021-07-10,DE,11
2021-07-10,FR,4
2021-07-10,IT,8
2021-07-10,SE,5
2021-07-11,AT,1
2021-07-11,CH,0
2021-07-11,DE,13
2021-07-11,FR,9
2021-07-11,IT,5
2021-07-11,SE,1
2021-07-12,AT,1
2021-07-12,CH,3
2021-07-12,DE,20
2021-07-12,FR,18
2021-07-12,IT,18
2021-07-12,SE,3
2021-07-13,AT,2
2021-07-13,CH,4
2021-07-13,DE,28
2021-07-13,FR,24
2021-07-13,IT,24
2021-07-13,SE,6
2021-07-14,AT,3
2021-07-14,CH,3
2021-07-14,DE,24
2021-07-14,FR,17
2021-07-14,IT,17
2021-07-14,SE,11
2021-07-15,AT,1
2021-07-15,CH,3
2021-07-15,DE,14
2021-07-15,FR,19
2021-07-15,IT,15
2021-07-15,SE,3
2021-07-16,AT,1
2021-07-16,CH,2
2021-07-16,DE,20
2021-07-16,FR,13
2021-07-16,IT,15
2021-07-16,SE,4
2021-07-17,AT,2
2021-07-17,CH,2
2021-07-17,DE,16
2021-07-17,FR,6
2021-07-17,IT,10
2021-07-17,SE,2
2021-07-18,AT,0
2021-07-18,CH,0
2021-07-18,DE,10
2021-07-18,FR,10
2021-07-18,IT,4
2021-07-18,SE,3
2021-07-19,AT,2
2021-07-19,CH,7
2021-07-19,DE,23
2021-07-19,FR,13
2021-07-19,IT,16
2021-07-19,SE,5
2021-07-20,AT,1
2021-07-20,CH,4
2021-07-20,DE,20
2021-07-20,FR,17
2021-07-20,IT,28
2021-07-20,SE,3
2021-07-21,AT,3
2021-07-21,CH,0
2021-07-21,DE,24
2021-07-21,FR,12
2021-07-21,IT,12
2021-07-21,SE,2
2021-07-22,AT,1
2021-07-22,CH,4
2021-07-22,DE,33
2021-07-22,FR,12
2021-07-22,IT,26
2021-07-22,SE,4
2021-07-23,AT,0
2021-07-23,CH,2
2021-07-23,DE,16
2021-07-23,FR,8
2021-07-23,IT,8
2021-07-23,SE,2
2021-07-24,AT,0
2021-07-24,CH,0
2021-07-24,DE,10
2021-07-24,FR,8
2021-07-24,IT,3
2021-07-24,SE,4
2021-07-25,AT,1
2021-07-25,CH,4
2021-07-25,DE,8
2021-07-25,FR,8
2021-07-25,IT,3
2021-07-25,SE,0
2021-07-26,AT,4
2021-07-26,CH,3
2021-07-26,DE,18
2021-07-26,FR,15
2021-07-26,IT,24
2021-07-26,SE,1
2021-07-27,AT,3
2021-07-27,CH,1
2021-07-27,DE,16
2021-07-27,FR,16
2021-07-27,IT,13
2021-07-27,SE,5
2021-07-28,AT,1
2021-07-28,CH,1
2021-07-28,DE,17
2021-07-28,FR,15
2021-07-28,IT,15
2021-07-28,SE,6
2021-07-29,AT,1
2021-07-29,CH,3
2021-07-29,DE,24
2021-07-29,FR,11
2021-07-29,IT,20
2021-07-29,SE,7
2021-07-30,AT,3
2021-07-30,CH,0
2021-07-30,DE,14
2021-07-30,FR,17
2021-07-30,IT,10
2021-07-30,SE,7
2021-07-31,AT,0
2021-07-31,CH,1
2021-07-31,DE,10
2021-07-31,FR,11
2021-07-31,IT,3
2021-07-31,SE,2
2021-08-01,AT,1
2021-08-01,CH,2
2021-08-01,DE,12
2021-08-01,FR,3
2021-08-01,IT,13
2021-08-01,SE,4
2021-08-02,AT,4
2021-08-02,CH,1
2021-08-02,DE,16
2021-08-02,FR,14
2021-08-02,IT,17
2021-08-02,SE,3
2021-08-03,AT,3
2021-08-03,CH,3
2021-08-03,DE,20
2021-08-03,FR,14
2021-08-03,IT,12
2021-08-03,SE,7
2021-08-04,AT,1
2021-08-04,CH,1
2021-08-04,DE,22
2021-08-04,FR,19
2021-08-04,IT,15
2021-08-04,SE,4
2021-08-05,AT,1
2021-08-05,CH,3
2021-08-05,DE,16
2021-08-05,FR,16
2021-08-05,IT,18
2021-08-05,SE,5
2021-08-06,AT,0
2021-08-06,CH,1
2021-08-06,DE,19
2021-08-06,FR,12
2021-08-06,IT,18
2021-08-06,SE,9
2021-08-07,AT,0
2021-08-07,CH,1
2021-08-07,DE,12
2021-08-07,FR,3
2021-08-07,IT,3
2021-08-07,SE,2
2021-08-08,AT,1
2021-08-08,CH,2
2021-08-08,DE,8
2021-08-08,FR,9
2021-08-08,IT,7
2021-08-08,SE,3
2021-08-09,AT,4
2021-08-09,CH,2
2021-08-09,DE,24
2021-08-09,FR,8
2021-08-09,IT,12
2021-08-09,SE,11
2021-08-10,AT,4
2021-08-10,CH,4
2021-08-10,DE,12
2021-08-10,FR,8
2021-08-10,IT,6
2021-08-10,SE,3
2021-08-11,AT,1
2021-08-11,CH,0
2021-08-11,DE,21
2021-08-11,FR,17
2021-08-11,IT,12
2021-08-11,SE,9
2021-08-12,AT,0
2021-08-12,CH,2
2021-08-12,DE,22
2021-08-12,FR,17
2021-08-12,IT,6
2021-08-12,SE,9
2021-08-13,AT,1
2021-08-13,CH,1
2021-08-13,DE,12
2021-08-13,FR,6
2021-08-13,IT,9
2021-08-13,SE,2
2021-08-14,AT,2
2021-08-14,CH,0
2021-08-14,DE,9
2021-08-14,FR,6
2021-08-14,IT,6
2021-08-14,SE,4
2021-08-15,AT,0
2021-08-15,CH,2
2021-08-15,DE,10
2021-08-15,FR,12
2021-08-15,IT,1
2021-08-15,SE,4
2021-08-16,AT,3
2021-08-16,CH,10
2021-08-16,DE,35
2021-08-16,FR,18
2021-08-16,IT,15
2021-08-16,SE,7
2021-08-17,AT,3
2021-08-17,CH,4
2021-08-17,DE,19
2021-08-17,FR,25
2021-08-17,IT,11
2021-08-17,SE,11
2021-08-18,AT,4
2021-08-18,CH,3
2021-08-18,DE,21
2021-08-18,FR,18
2021-08-18,IT,15
2021-08-18,SE,7
2021-08-19,AT,2
2021-08-19,CH,2
2021-08-19,DE,21
2021-08-19,FR,21
2021-08-19,IT,14
2021-08-19,SE,8
2021-08-20,AT,1
2021-08-20,CH,2
2021-08-20,DE,24
2021-08-20,FR,18
2021-08-20,IT,10
2021-08-20,SE,12
2021-08-21,AT,1
2021-08-21,CH,3
2021-08-21,DE,6
2021-08-21,FR,8
2021-08-21,IT,3
2021-08-21,SE,0
2021-08-22,AT,2
2021-08-22,CH,0
2021-08-22,DE,16
2021-08-22,FR,11
2021-08-22,IT,10
2021-08-22,SE,1
2021-08-23,AT,3
2021-08-23,CH,1
2021-08-23,DE,31
2021-08-23,FR,22
2021-08-23,IT,10
2021-08-23,SE,5
2021-08-24,AT,2
2021-08-24,CH,4
2021-08-24,DE,29
2021-08-24,FR,20
2021-08-24,IT,9
2021-08-24,SE,7
2021-08-25,AT,2
2021-08-25,CH,2
2021-08-25,DE,22
2021-08-25,FR,20
2021-08-25,IT,17
2021-08-25,SE,8
2021-08-26,AT,4
2021-08-26,CH,4
2021-08-26,DE,25
2021-08-26,FR,13
2021-08-26,IT,14
2021-08-26,SE,9
2021-08-27,AT,3
2021-08-27,CH,1
2021-08-27,DE,21
2021-08-27,FR,19
2021-08-27,IT,8
2021-08-27,SE,7
2021-08-28,AT,2
2021-08-28,CH,3
2021-08-28,DE,9
2021-08-28,FR,7
2021-08-28,IT,7
2021-08-28,SE,3
2021-08-29,AT,1
2021-08-29,CH,1
2021-08-29,DE,11
2021-08-29,FR,8
2021-08-29,IT,7
2021-08-29,SE,2
2021-08-30,AT,4
2021-08-30,CH,1
2021-08-30,DE,18
2021-08-30,FR,17
2021-08-30,IT,22
2021-08-30,SE,11
2021-08-31,AT,3
2021-08-31,CH,3
2021-08-31,DE,21
2021-08-31,FR,10
2021-08-31,IT,13
2021-08-31,SE,6
2021-09-01,AT,5
2021-09-01,CH,3
2021-09-01,DE,27
2021-09-01,FR,14
2021-09-01,IT,17
2021-09-01,SE,6
2021-09-02,AT,1
2021-09-02,CH,2
2021-09-02,DE,23
2021-09-02,FR,16
2021-09-02,IT,30
2021-09-02,SE,6
2021-09-03,AT,3
2021-09-03,CH,2
2021-09-03,DE,22
2021-09-03,FR,15
2021-09-03,IT,11
2021-09-03,SE,7
2021-09-04,AT,0
2021-09-04,CH,2
2021-09-04,DE,9
2021-09-04,FR,8
2021-09-04,IT,15
2021-09-04,SE,0
2021-09-05,AT,0
2021-09-05,CH,4
2021-09-05,DE,16
2021-09-05,FR,9
2021-09-05,IT,8
2021-09-05,SE,5
2021-09-06,AT,5
2021-09-06,CH,3
2021-09-06,DE,18
2021-09-06,FR,11
2021-09-06,IT,26
2021-09-06,SE,8
2021-09-07,AT,2
2021-09-07,CH,3
2021-09-07,DE,30
2021-09-07,FR,23
2021-09-07,IT,27
2021-09-07,SE,5
2021-09-08,AT,4
2021-09-08,CH,0
2021-09-08,DE,20
2021-09-08,FR,11
2021-09-08,IT,19
2021-09-08,SE,5
2021-09-09,AT,2
2021-09-09,CH,1
2021-09-09,DE,21
2021-09-09,FR,18
2021-09-09,IT,14
2021-09-09,SE,6
2021-09-10,AT,2
2021-09-10,CH,3
2021-09-10,DE,20
2021-09-10,FR,15
2021-09-10,IT,6
2021-09-10,SE,6
2021-09-11,AT,1
2021-09-11,CH,1
2021-09-11,DE,13
2021-09-11,FR,4
2021-09-11,IT,11
2021-09-11,SE,1
2021-09-12,AT,1
2021-09-12,CH,2
2021-09-12,DE,16
2021-09-12,FR,14
2021-09-12,IT,6
2021-09-12,SE,4
2021-09-13,AT,3
2021-09-13,CH,2
2021-09-13,DE,19
2021-09-13,FR,21
2021-09-13,IT,18
2021-09-13,SE,8
2021-09-14,AT,3
2021-09-14,CH,4
2021-09-14,DE,22
2021-09-14,FR,24
2021-09-14,IT,19
2021-09-14,SE,10
2021-09-15,AT,1
2021-09-15,CH,2
2021-09-15,DE,32
2021-09-15,FR,24
2021-09-15,IT,20
2021-09-15,SE,13
2021-09-16,AT,3
2021-09-16,CH,1
2021-09-16,DE,24
2021-09-16,FR,19
2021-09-16,IT,24
2021-09-16,SE,2
2021-09-17,AT,1
2021-09-17,CH,9
2021-09-17,DE,18
2021-09-17,FR,25
2021-09-17,IT,23
2021-09-17,SE,5
2021-09-18,AT,1
2021-09-18,CH,1
2021-09-18,DE,12
2021-09-18,FR,8
2021-09-18,IT,13
2021-09-18,SE,5
2021-09-19,AT,1
2021-09-19,CH,0
2021-09-19,DE,9
2021-09-19,FR,13
2021-09-19,IT,5
2021-09-19,SE,1
2021-09-20,AT,5
2021-09-20,CH,2
2021-09-20,DE,14
2021-09-20,FR,20
2021-09-20,IT,22
2021-09-20,SE,8
2021-09-21,AT,3
2021-09-21,CH,2
2021-09-21,DE,24
2021-09-21,FR,25
2021-09-21,IT,20
2021-09-21,SE,8
2021-09-22,AT,4
2021-09-22,CH,4
2021-09-22,DE,34
2021-09-22,FR,33
2021-09-22,IT,28
2021-09-22,SE,13
2021-09-23,AT,2
2021-09-23,CH,3
2021-09-23,DE,15
2021-09-23,FR,22
2021-09-23,IT,23
2021-09-23,SE,10
2021-09-24,AT,2
2021-09-24,CH,2
2021-09-24,DE,26
2021-09-24,FR,23
2021-09-24,IT,17
2021-09-24,SE,6
2021-09-25,AT,2
2021-09-25,CH,1
2021-09-25,DE,14
2021-09-25,FR,15
2021-09-25,IT,10
2021-09-25,SE,3
2021-09-26,AT,0
2021-09-26,CH,3
2021-09-26,DE,10
2021-09-26,FR,10
2021-09-26,IT,11
2021-09-26,SE,1
2021-09-27,AT,1
2021-09-27,CH,4
2021-09-27,DE,23
2021-09-27,FR,21
2021-09-27,IT,22
2021-09-27,SE,1
2021-09-28,AT,1
2021-09-28,CH,4
2021-09-28,DE,24
2021-09-28,FR,13
2021-09-28,IT,27
2021-09-28,SE,2
2021-09-29,AT,0
2021-09-29,CH,3
2021-09-29,DE,33
2021-09-29,FR,14
2021-09-29,IT,16
2021-09-29,SE,10
2021-09-30,AT,1
2021-09-30,CH,4
2021-09-30,DE,20
2021-09-30,FR,20
2021-09-30,IT,34
2021-09-30,SE,12
2021-10-01,AT,4
2021-10-01,CH,3
2021-10-01,DE,20
2021-10-01,FR,20
2021-10-01,IT,18
2021-10-01,SE,5
2021-10-02,AT,0
2021-10-02,CH,4
2021-10-02,DE,16
2021-10-02,FR,8
2021-10-02,IT,7
2021-10-02,SE,2
2021-10-03,AT,1
2021-10-03,CH,1
2021-10-03,DE,17
2021-10-03,FR,12
2021-10-03,IT,15
2021-10-03,SE,5
2021-10-04,AT,1
2021-10-04,CH,4
2021-10-04,DE,29
2021-10-04,FR,19
2021-10-04,IT,21
2021-10-04,SE,5
2021-10-05,AT,1
2021-10-05,CH,2
2021-10-05,DE,18
2021-10-05,FR,26
2021-10-05,IT,19
2021-10-05,SE,12
2021-10-06,AT,3
2021-10-06,CH,1
2021-10-06,DE,27
2021-10-06,FR,20
2021-10-06,IT,20
2021-10-06,SE,8
2021-10-07,AT,0
2021-10-07,CH,6
2021-10-07,DE,20
2021-10-07,FR,17
2021-10-07,IT,26
2021-10-07,SE,10
2021-10-08,AT,6
2021-10-08,CH,0
2021-10-08,DE,20
2021-10-08,FR,12
2021-10-08,IT,21
2021-10-08,SE,7
2021-10-09,AT,0
2021-10-09,CH,1
2021-10-09,DE,10
2021-10-09,FR,8
2021-10-09,IT,13
2021-10-09,SE,2
2021-10-10,AT,4
2021-10-10,CH,1
2021-10-10,DE,9
2021-10-10,FR,14
2021-10-10,IT,3
2021-10-10,SE,6
2021-10-11,AT,0
2021-10-11,CH,2
2021-10-11,DE,31
2021-10-11,FR,24
2021-10-11,IT,25
2021-10-11,SE,10
2021-10-12,AT,4
2021-10-12,CH,4
2021-10-12,DE,25
2021-10-12,FR,21
2021-10-12,IT,21
2021-10-12,SE,8
2021-10-13,AT,2
2021-10-13,CH,1
2021-10-13,DE,25
2021-10-13,FR,23
2021-10-13,IT,24
2021-10-13,SE,6
2021-10-14,AT,4
2021-10-14,CH,2
2021-10-14,DE,27
2021-10-14,FR,23
2021-10-14,IT,26
2021-10-14,SE,11
2021-10-15,AT,1
2021-10-15,CH,3
2021-10-15,DE,23
2021-10-15,FR,16
2021-10-15,IT,21
2021-10-15,SE,3
2021-10-16,AT,0
2021-10-16,CH,0
2021-10-16,DE,15
2021-10-16,FR,8
2021-10-16,IT,8
2021-10-16,SE,4
2021-10-17,AT,1
2021-10-17,CH,3
2021-10-17,DE,12
2021-10-17,FR,7
2021-10-17,IT,9
2021-10-17,SE,2
2021-10-18,AT,2
2021-10-18,CH,1
2021-10-18,DE,29
2021-10-18,FR,13
2021-10-18,IT,25
2021-10-18,SE,5
2021-10-19,AT,2
2021-10-19,CH,1
2021-10-19,DE,17
2021-10-19,FR,27
2021-10-19,IT,18
2021-10-19,SE,4
2021-10-20,AT,4
2021-10-20,CH,1
2021-10-20,DE,31
2021-10-20,FR,26
2021-10-20,IT,23
2021-10-20,SE,11
2021-10-21,AT,1
2021-10-21,CH,2
2021-10-21,DE,19
2021-10-21,FR,26
2021-10-21,IT,24
2021-10-21,SE,8
2021-10-22,AT,3
2021-10-22,CH,0
2021-10-22,DE,20
2021-10-22,FR,15
2021-10-22,IT,21
2021-10-22,SE,9
2021-10-23,AT,1
2021-10-23,CH,0
2021-10-23,DE,8
2021-10-23,FR,13
2021-10-23,IT,8
2021-10-23,SE,3
2021-10-24,AT,1
2021-10-24,CH,3
2021-10-24,DE,13
2021-10-24,FR,4
2021-10-24,IT,7
2021-10-24,SE,6
2021-10-25,AT,2
2021-10-25,CH,5
2021-10-25,DE,27
2021-10-25,FR,21
2021-10-25,IT,21
2021-10-25,SE,5
2021-10-26,AT,3
2021-10-26,CH,4
2021-10-26,DE,22
2021-10-26,FR,18
2021-10-26,IT,18
2021-10-26,SE,4
2021-10-27,AT,3
2021-10-27,CH,5
2021-10-27,DE,28
2021-10-27,FR,21
2021-10-27,IT,26
2021-10-27,SE,7
2021-10-28,AT,3
2021-10-28,CH,3
2021-10-28,DE,24
2021-10-28,FR,16
2021-10-28,IT,21
2021-10-28,SE,12
2021-10-29,AT,5
2021-10-29,CH,2
2021-10-29,DE,20
2021-10-29,FR,20
2021-10-29,IT,13
2021-10-29,SE,6
2021-10-30,AT,3
2021-10-30,CH,2
2021-10-30,DE,10
2021-10-30,FR,8
2021-10-30,IT,10
2021-10-30,SE,6
2021-10-31,AT,2
2021-10-31,CH,1
2021-10-31,DE,7
2021-10-31,FR,8
2021-10-31,IT,9
2021-10-31,SE,2
2021-11-01,AT,2
2021-11-01,CH,3
2021-11-01,DE,18
2021-11-01,FR,14
2021-11-01,IT,19
2021-11-01,SE,9
2021-11-02,AT,3
2021-11-02,CH,4
2021-11-02,DE,26
2021-11-02,FR,17
2021-11-02,IT,19
2021-11-02,SE,6
2021-11-03,AT,2
2021-11-03,CH,4
2021-11-03,DE,26
2021-11-03,FR,23
2021-11-03,IT,22
2021-11-03,SE,7
2021-11-04,AT,1
2021-11-04,CH,6
2021-11-04,DE,29
2021-11-04,FR,24
2021-11-04,IT,12
2021-11-04,SE,3
2021-11-05,AT,0
2021-11-05,CH,2
2021-11-05,DE,29
2021-11-05,FR,17
2021-11-05,IT,17
2021-11-05,SE,5
2021-11-06,AT,3
2021-11-06,CH,1
2021-11-06,DE,15
2021-11-06,FR,10
2021-11-06,IT,14
2021-11-06,SE,9
2021-11-07,AT,1
2021-11-07,CH,0
2021-11-07,DE,12
2021-11-07,FR,7
2021-11-07,IT,7
2021-11-07,SE,5
2021-11-08,AT,2
2021-11-08,CH,6
2021-11-08,DE,34
2021-11-08,FR,22
2021-11-08,IT,18
2021-11-08,SE,11
2021-11-09,AT,2
2021-11-09,CH,3
2021-11-09,DE,15
2021-11-09,FR,21
2021-11-09,IT,23
2021-11-09,SE,5
2021-11-10,AT,2
2021-11-10,CH,3
2021-11-10,DE,29
2021-11-10,FR,26
2021-11-10,IT,24
2021-11-10,SE,7
2021-11-11,AT,4
2021-11-11,CH,3
2021-11-11,DE,38
2021-11-11,FR,16
2021-11-11,IT,16
2021-11-11,SE,4
2021-11-12,AT,3
2021-11-12,CH,3
2021-11-12,DE,18
2021-11-12,FR,21
2021-11-12,IT,26
2021-11-12,SE,4
2021-11-13,AT,0
2021-11-13,CH,0
2021-11-13,DE,16
2021-11-13,FR,5
2021-11-13,IT,15
2021-11-13,SE,5
2021-11-14,AT,0
2021-11-14,CH,1
2021-11-14,DE,15
2021-11-14,FR,9
2021-11-14,IT,6
2021-11-14,SE,5
2021-11-15,AT,0
2021-11-15,CH,2
2021-11-15,DE,34
2021-11-15,FR,18
2021-11-15,IT,18
2021-11-15,SE,7
2021-11-16,AT,3
2021-11-16,CH,1
2021-11-16,DE,24
2021-11-16,FR,22
2021-11-16,IT,15
2021-11-16,SE,12
2021-11-17,AT,5
2021-11-17,CH,3
2021-11-17,DE,40
2021-11-17,FR,29
2021-11-17,IT,17
2021-11-17,SE,3
2021-11-18,AT,4
2021-11-18,CH,0
2021-11-18,DE,39
2021-11-18,FR,26
2021-11-18,IT,20
2021-11-18,SE,7
2021-11-19,AT,2
2021-11-19,CH,6
2021-11-19,DE,25
2021-11-19,FR,11
2021-11-19,IT,17
2021-11-19,SE,3
2021-11-20,AT,1
2021-11-20,CH,2
2021-11-20,DE,11
2021-11-20,FR,11
2021-11-20,IT,7
2021-11-20,SE,2
2021-11-21,AT,1
2021-11-21,CH,0
2021-11-21,DE,30
2021-11-21,FR,8
2021-11-21,IT,10
2021-11-21,SE,5
2021-11-22,AT,5
2021-11-22,CH,4
2021-11-22,DE,27
2021-11-22,FR,23
2021-11-22,IT,17
2021-11-22,SE,8
2021-11-23,AT,1
2021-11-23,CH,2
2021-11-23,DE,19
2021-11-23,FR,23
2021-11-23,IT,25
2021-11-23,SE,4
2021-11-24,AT,3
2021-11-24,CH,2
2021-11-24,DE,24
2021-11-24,FR,23
2021-11-24,IT,30
2021-11-24,SE,9
2021-11-25,AT,6
2021-11-25,CH,6
2021-11-25,DE,47
2021-11-25,FR,23
2021-11-25,IT,20
2021-11-25,SE,8
2021-11-26,AT,2
2021-11-26,CH,4
2021-11-26,DE,19
2021-11-26,FR,19
2021-11-26,IT,27
2021-11-26,SE,1
2021-11-27,AT,3
2021-11-27,CH,3
2021-11-27,DE,10
2021-11-27,FR,12
2021-11-27,IT,12
2021-11-27,SE,5
2021-11-28,AT,0
2021-11-28,CH,6
2021-11-28,DE,14
2021-11-28,FR,12
2021-11-28,IT,5
2021-11-28,SE,5
2021-11-29,AT,1
2021-11-29,CH,2
2021-11-29,DE,30
2021-11-29,FR,21
2021-11-29,IT,18
2021-11-29,SE,11
2021-11-30,AT,1
2021-11-30,CH,3
2021-11-30,DE,35
2021-11-30,FR,15
2021-11-30,IT,31
2021-11-30,SE,4
2021-12-01,AT,3
2021-12-01,CH,0
2021-12-01,DE,26
2021-12-01,FR,24
2021-12-01,IT,21
2021-12-01,SE,8
2021-12-02,AT,5
2021-12-02,CH,4
2021-12-02,DE,18
2021-12-02,FR,22
2021-12-02,IT,23
2021-12-02,SE,7
2021-12-03,AT,2
2021-12-03,CH,2
2021-12-03,DE,13
2021-12-03,FR,14
2021-12-03,IT,22
2021-12-03,SE,4
2021-12-04,AT,0
2021-12-04,CH,0
2021-12-04,DE,6
2021-12-04,FR,7
2021-12-04,IT,7
2021-12-04,SE,2
2021-12-05,AT,2
2021-12-05,CH,0
2021-12-05,DE,20
2021-12-05,FR,6
2021-12-05,IT,14
2021-12-05,SE,2
2021-12-06,AT,5
2021-12-06,CH,7
2021-12-06,DE,27
2021-12-06,FR,16
2021-12-06,IT,19
2021-12-06,SE,9
2021-12-07,AT,2
2021-12-07,CH,2
2021-12-07,DE,35
2021-12-07,FR,19
2021-12-07,IT,14
2021-12-07,SE,3
2021-12-08,AT,7
2021-12-08,CH,1
2021-12-08,DE,28
