date,countryIsoCode,users
2021-06-20,IT,123
2021-06-20,SE,65
2021-06-21,AT,31
2021-06-21,CH,48
2021-06-21,DE,490
2021-06-21,FR,324
2021-06-21,IT,356
2021-06-21,SE,185
2021-06-22,AT,44
2021-06-22,CH,51
2021-06-22,DE,475
2021-06-22,FR,325
2021-06-22,IT,445
2021-06-22,SE,180
2021-06-23,AT,38
2021-06-23,CH,39
2021-06-23,DE,457
2021-06-23,FR,305
2021-06-23,IT,484
2021-06-23,SE,168
2021-06-24,AT,36
2021-06-24,CH,39
2021-06-24,DE,460
2021-06-24,FR,327
2021-06-24,IT,473
2021-06-24,SE,149
2021-06-25,AT,33
2021-06-25,CH,38
2021-06-25,DE,388
2021-06-25,FR,283
2021-06-25,IT,452
2021-06-25,SE,46
2021-06-26,AT,16
2021-06-26,CH,20
2021-06-26,DE,183
2021-06-26,FR,123
2021-06-26,IT,253
2021-06-26,SE,51
2021-06-27,AT,11
2021-06-27,CH,26
2021-06-27,DE,183
2021-06-27,FR,113
2021-06-27,IT,237
2021-06-27,SE,55
2021-06-28,AT,36
2021-06-28,CH,35
2021-06-28,DE,455
2021-06-28,FR,308
2021-06-28,IT,472
2021-06-28,SE,157
2021-06-29,AT,35
2021-06-29,CH,57
2021-06-29,DE,419
2021-06-29,FR,316
2021-06-29,IT,448
2021-06-29,SE,142
2021-06-30,AT,23
2021-06-30,CH,44
2021-06-30,DE,376
2021-06-30,FR,281
2021-06-30,IT,376
2021-06-30,SE,110
2021-07-01,AT,36
2021-07-01,CH,39
2021-07-01,DE,429
2021-07-01,FR,285
2021-07-01,IT,482
2021-07-01,SE,157
2021-07-02,AT,26
2021-07-02,CH,30
2021-07-02,DE,376
2021-07-02,FR,271
2021-07-02,IT,397
2021-07-02,SE,122
2021-07-03,AT,19
2021-07-03,CH,22
2021-07-03,DE,164
2021-07-03,FR,121
2021-07-03,IT,236
2021-07-03,SE,48
2021-07-04,AT,19
2021-07-04,CH,21
2021-07-04,DE,198
2021-07-04,FR,139
2021-07-04,IT,206
2021-07-04,SE,67
2021-07-05,AT,29
2021-07-05,CH,59
2021-07-05,DE,451
2021-07-05,FR,376
2021-07-05,IT,460
2021-07-05,SE,183
2021-07-06,AT,36
2021-07-06,CH,46
2021-07-06,DE,468
2021-07-06,FR,290
2021-07-06,IT,423
2021-07-06,SE,163
2021-07-07,AT,42
2021-07-07,CH,48
2021-07-07,DE,463
2021-07-07,FR,316
2021-07-07,IT,411
2021-07-07,SE,123
2021-07-08,AT,38
2021-07-08,CH,49
2021-07-08,DE,488
2021-07-08,FR,326
2021-07-08,IT,449
2021-07-08,SE,127
2021-07-09,AT,31
2021-07-09,CH,37
2021-07-09,DE,409
2021-07-09,FR,290
2021-07-09,IT,386
2021-07-09,SE,151
2021-07-10,AT,11
2021-07-10,CH,16
2021-07-10,DE,197
2021-07-10,FR,134
2021-07-10,IT,213
2021-07-10,SE,56
2021-07-11,AT,22
2021-07-11,CH,26
2021-07-11,DE,221
2021-07-11,FR,122
2021-07-11,IT,179
2021-07-11,SE,50
2021-07-12,AT,46
2021-07-12,CH,35
2021-07-12,DE,459
2021-07-12,FR,298
2021-07-12,IT,401
2021-07-12,SE,121
2021-07-13,AT,33
2021-07-13,CH,43
2021-07-13,DE,460
2021-07-13,FR,305
2021-07-13,IT,509
2021-07-13,SE,139
2021-07-14,AT,45
2021-07-14,CH,55
2021-07-14,DE,492
2021-07-14,FR,161
2021-07-14,IT,462
2021-07-14,SE,124
2021-07-15,AT,37
2021-07-15,CH,40
2021-07-15,DE,392
2021-07-15,FR,303
2021-07-15,IT,466
2021-07-15,SE,109
2021-07-16,AT,24
2021-07-16,CH,48
2021-07-16,DE,341
2021-07-16,FR,272
2021-07-16,IT,428
2021-07-16,SE,95
2021-07-17,AT,11
2021-07-17,CH,22
2021-07-17,DE,168
2021-07-17,FR,94
2021-07-17,IT,241
2021-07-17,SE,55
2021-07-18,AT,14
2021-07-18,CH,19
2021-07-18,DE,194
2021-07-18,FR,122
2021-07-18,IT,189
2021-07-18,SE,59
2021-07-19,AT,31
2021-07-19,CH,50
2021-07-19,DE,373
2021-07-19,FR,294
2021-07-19,IT,456
2021-07-19,SE,110
2021-07-20,AT,26
2021-07-20,CH,39
2021-07-20,DE,371
2021-07-20,FR,278
2021-07-20,IT,440
2021-07-20,SE,95
2021-07-21,AT,29
2021-07-21,CH,31
2021-07-21,DE,374
2021-07-21,FR,261
2021-07-21,IT,456
2021-07-21,SE,102
2021-07-22,AT,28
2021-07-22,CH,39
2021-07-22,DE,366
2021-07-22,FR,258
2021-07-22,IT,420
2021-07-22,SE,92
2021-07-23,AT,19
2021-07-23,CH,40
2021-07-23,DE,291
2021-07-23,FR,227
2021-07-23,IT,347
2021-07-23,SE,99
2021-07-24,AT,9
2021-07-24,CH,17
2021-07-24,DE,165
2021-07-24,FR,136
2021-07-24,IT,210
2021-07-24,SE,42
2021-07-25,AT,20
2021-07-25,CH,32
2021-07-25,DE,153
2021-07-25,FR,130
2021-07-25,IT,192
2021-07-25,SE,46
2021-07-26,AT,42
2021-07-26,CH,45
2021-07-26,DE,338
2021-07-26,FR,283
2021-07-26,IT,409
2021-07-26,SE,95
2021-07-27,AT,33
2021-07-27,CH,45
2021-07-27,DE,380
2021-07-27,FR,295
2021-07-27,IT,456
2021-07-27,SE,105
2021-07-28,AT,28
2021-07-28,CH,40
2021-07-28,DE,341
2021-07-28,FR,266
2021-07-28,IT,430
2021-07-28,SE,119
2021-07-29,AT,18
2021-07-29,CH,39
2021-07-29,DE,343
2021-07-29,FR,208
2021-07-29,IT,390
2021-07-29,SE,96
2021-07-30,AT,21
2021-07-30,CH,30
2021-07-30,DE,302
2021-07-30,FR,235
2021-07-30,IT,345
2021-07-30,SE,112
2021-07-31,AT,9
2021-07-31,CH,15
2021-07-31,DE,157
2021-07-31,FR,87
2021-07-31,IT,188
2021-07-31,SE,54
2021-08-01,AT,16
2021-08-01,CH,28
2021-08-01,DE,200
2021-08-01,FR,99
2021-08-01,IT,157
2021-08-01,SE,67
2021-08-02,AT,29
2021-08-02,CH,41
2021-08-02,DE,371
2021-08-02,FR,226
2021-08-02,IT,356
2021-08-02,SE,134
2021-08-03,AT,38
2021-08-03,CH,44
2021-08-03,DE,407
2021-08-03,FR,241
2021-08-03,IT,411
2021-08-03,SE,144
2021-08-04,AT,41
2021-08-04,CH,49
2021-08-04,DE,382
2021-08-04,FR,254
2021-08-04,IT,409
2021-08-04,SE,120
2021-08-05,AT,31
2021-08-05,CH,39
2021-08-05,DE,457
2021-08-05,FR,216
2021-08-05,IT,367
2021-08-05,SE,116
2021-08-06,AT,37
2021-08-06,CH,35
2021-08-06,DE,377
2021-08-06,FR,219
2021-08-06,IT,324
2021-08-06,SE,120
2021-08-07,AT,25
2021-08-07,CH,31
2021-08-07,DE,187
2021-08-07,FR,106
2021-08-07,IT,189
2021-08-07,SE,66
2021-08-08,AT,13
2021-08-08,CH,21
2021-08-08,DE,173
2021-08-08,FR,111
2021-08-08,IT,161
2021-08-08,SE,68
2021-08-09,AT,41
2021-08-09,CH,34
2021-08-09,DE,392
2021-08-09,FR,192
2021-08-09,IT,324
2021-08-09,SE,142
2021-08-10,AT,34
2021-08-10,CH,55
2021-08-10,DE,399
2021-08-10,FR,206
2021-08-10,IT,313
2021-08-10,SE,148
2021-08-11,AT,32
2021-08-11,CH,42
2021-08-11,DE,355
2021-08-11,FR,218
2021-08-11,IT,348
2021-08-11,SE,178
2021-08-12,AT,27
2021-08-12,CH,37
2021-08-12,DE,345
2021-08-12,FR,238
2021-08-12,IT,299
2021-08-12,SE,152
2021-08-13,AT,32
2021-08-13,CH,25
2021-08-13,DE,294
2021-08-13,FR,185
2021-08-13,IT,282
2021-08-13,SE,136
2021-08-14,AT,16
2021-08-14,CH,15
2021-08-14,DE,129
2021-08-14,FR,112
2021-08-14,IT,165
2021-08-14,SE,54
2021-08-15,AT,8
2021-08-15,CH,19
2021-08-15,DE,167
2021-08-15,FR,103
2021-08-15,IT,138
2021-08-15,SE,59
2021-08-16,AT,32
2021-08-16,CH,53
2021-08-16,DE,371
2021-08-16,FR,224
2021-08-16,IT,274
2021-08-16,SE,190
2021-08-17,AT,38
2021-08-17,CH,44
2021-08-17,DE,398
2021-08-17,FR,252
2021-08-17,IT,317
2021-08-17,SE,164
2021-08-18,AT,39
2021-08-18,CH,36
2021-08-18,DE,353
2021-08-18,FR,192
2021-08-18,IT,238
2021-08-18,SE,156
2021-08-19,AT,23
2021-08-19,CH,26
2021-08-19,DE,307
2021-08-19,FR,201
2021-08-19,IT,171
2021-08-19,SE,125
2021-08-20,AT,33
2021-08-20,CH,26
2021-08-20,DE,328
2021-08-20,FR,221
2021-08-20,IT,279
2021-08-20,SE,149
2021-08-21,AT,23
2021-08-21,CH,32
2021-08-21,DE,155
2021-08-21,FR,122
2021-08-21,IT,187
2021-08-21,SE,51
2021-08-22,AT,8
2021-08-22,CH,18
2021-08-22,DE,195
2021-08-22,FR,123
2021-08-22,IT,214
2021-08-22,SE,68
2021-08-23,AT,40
2021-08-23,CH,35
2021-08-23,DE,371
2021-08-23,FR,271
2021-08-23,IT,369
2021-08-23,SE,169
2021-08-24,AT,42
2021-08-24,CH,51
2021-08-24,DE,367
2021-08-24,FR,273
2021-08-24,IT,411
2021-08-24,SE,160
2021-08-25,AT,27
2021-08-25,CH,36
2021-08-25,DE,367
2021-08-25,FR,249
2021-08-25,IT,403
2021-08-25,SE,173
2021-08-26,AT,47
2021-08-26,CH,44
2021-08-26,DE,364
2021-08-26,FR,208
2021-08-26,IT,366
2021-08-26,SE,188
2021-08-27,AT,27
2021-08-27,CH,30
2021-08-27,DE,327
2021-08-27,FR,240
2021-08-27,IT,357
2021-08-27,SE,158
2021-08-28,AT,23
2021-08-28,CH,24
2021-08-28,DE,148
2021-08-28,FR,131
2021-08-28,IT,229
2021-08-28,SE,75
2021-08-29,AT,23
2021-08-29,CH,24
2021-08-29,DE,178
2021-08-29,FR,104
2021-08-29,IT,185
2021-08-29,SE,71
2021-08-30,AT,30
2021-08-30,CH,42
2021-08-30,DE,385
2021-08-30,FR,299
2021-08-30,IT,408
2021-08-30,SE,187
2021-08-31,AT,35
2021-08-31,CH,50
2021-08-31,DE,379
2021-08-31,FR,306
2021-08-31,IT,386
2021-08-31,SE,164
2021-09-01,AT,36
2021-09-01,CH,41
2021-09-01,DE,396
2021-09-01,FR,290
2021-09-01,IT,428
2021-09-01,SE,197
2021-09-02,AT,36
2021-09-02,CH,51
2021-09-02,DE,362
2021-09-02,FR,305
2021-09-02,IT,412
2021-09-02,SE,183
2021-09-03,AT,32
2021-09-03,CH,32
2021-09-03,DE,331
2021-09-03,FR,291
2021-09-03,IT,388
2021-09-03,SE,143
2021-09-04,AT,13
2021-09-04,CH,19
2021-09-04,DE,152
2021-09-04,FR,134
2021-09-04,IT,241
2021-09-04,SE,75
2021-09-05,AT,15
2021-09-05,CH,25
2021-09-05,DE,183
2021-09-05,FR,139
2021-09-05,IT,209
2021-09-05,SE,82
2021-09-06,AT,45
2021-09-06,CH,40
2021-09-06,DE,404
2021-09-06,FR,362
2021-09-06,IT,476
2021-09-06,SE,193
2021-09-07,AT,42
2021-09-07,CH,47
2021-09-07,DE,419
2021-09-07,FR,368
2021-09-07,IT,454
2021-09-07,SE,186
2021-09-08,AT,42
2021-09-08,CH,42
2021-09-08,DE,374
2021-09-08,FR,339
2021-09-08,IT,480
2021-09-08,SE,191
2021-09-09,AT,33
2021-09-09,CH,46
2021-09-09,DE,372
2021-09-09,FR,353
2021-09-09,IT,442
2021-09-09,SE,193
2021-09-10,AT,45
2021-09-10,CH,40
2021-09-10,DE,391
2021-09-10,FR,328
2021-09-10,IT,472
2021-09-10,SE,167
2021-09-11,AT,20
2021-09-11,CH,21
2021-09-11,DE,201
2021-09-11,FR,153
2021-09-11,IT,247
2021-09-11,SE,69
2021-09-12,AT,18
2021-09-12,CH,28
2021-09-12,DE,209
2021-09-12,FR,142
2021-09-12,IT,232
2021-09-12,SE,87
2021-09-13,AT,45
2021-09-13,CH,40
2021-09-13,DE,409
2021-09-13,FR,359
2021-09-13,IT,453
2021-09-13,SE,212
2021-09-14,AT,40
2021-09-14,CH,48
2021-09-14,DE,405
2021-09-14,FR,410
2021-09-14,IT,532
2021-09-14,SE,209
2021-09-15,AT,29
2021-09-15,CH,50
2021-09-15,DE,435
2021-09-15,FR,373
2021-09-15,IT,468
2021-09-15,SE,199
2021-09-16,AT,43
2021-09-16,CH,51
2021-09-16,DE,438
2021-09-16,FR,293
2021-09-16,IT,451
2021-09-16,SE,160
2021-09-17,AT,31
2021-09-17,CH,36
2021-09-17,DE,379
2021-09-17,FR,275
2021-09-17,IT,426
2021-09-17,SE,150
2021-09-18,AT,25
2021-09-18,CH,22
2021-09-18,DE,232
2021-09-18,FR,117
2021-09-18,IT,237
2021-09-18,SE,46
2021-09-19,AT,14
2021-09-19,CH,30
2021-09-19,DE,186
2021-09-19,FR,125
2021-09-19,IT,212
2021-09-19,SE,66
2021-09-20,AT,44
2021-09-20,CH,46
2021-09-20,DE,395
2021-09-20,FR,335
2021-09-20,IT,471
2021-09-20,SE,179
2021-09-21,AT,40
2021-09-21,CH,48
2021-09-21,DE,421
2021-09-21,FR,327
2021-09-21,IT,450
2021-09-21,SE,190
2021-09-22,AT,40
2021-09-22,CH,50
2021-09-22,DE,399
2021-09-22,FR,315
2021-09-22,IT,475
2021-09-22,SE,183
2021-09-23,AT,32
2021-09-23,CH,45
2021-09-23,DE,381
2021-09-23,FR,299
2021-09-23,IT,463
2021-09-23,SE,180
2021-09-24,AT,28
2021-09-24,CH,34
2021-09-24,DE,320
2021-09-24,FR,325
2021-09-24,IT,457
2021-09-24,SE,160
2021-09-25,AT,22
2021-09-25,CH,17
2021-09-25,DE,188
2021-09-25,FR,126
2021-09-25,IT,247
2021-09-25,SE,62
2021-09-26,AT,12
2021-09-26,CH,23
2021-09-26,DE,150
2021-09-26,FR,139
2021-09-26,IT,232
2021-09-26,SE,61
2021-09-27,AT,25
2021-09-27,CH,38
2021-09-27,DE,380
2021-09-27,FR,295
2021-09-27,IT,488
2021-09-27,SE,177
2021-09-28,AT,30
2021-09-28,CH,55
2021-09-28,DE,395
2021-09-28,FR,306
2021-09-28,IT,485
2021-09-28,SE,185
2021-09-29,AT,29
2021-09-29,CH,39
2021-09-29,DE,419
2021-09-29,FR,295
2021-09-29,IT,440
2021-09-29,SE,147
2021-09-30,AT,33
2021-09-30,CH,40
2021-09-30,DE,376
2021-09-30,FR,319
2021-09-30,IT,445
2021-09-30,SE,181
2021-10-01,AT,33
2021-10-01,CH,29
2021-10-01,DE,340
2021-10-01,FR,272
2021-10-01,IT,393
2021-10-01,SE,150
2021-10-02,AT,6
2021-10-02,CH,17
2021-10-02,DE,159
2021-10-02,FR,124
2021-10-02,IT,221
2021-10-02,SE,65
2021-10-03,AT,19
2021-10-03,CH,13
2021-10-03,DE,192
2021-10-03,FR,133
2021-10-03,IT,252
2021-10-03,SE,85
2021-10-04,AT,38
2021-10-04,CH,46
2021-10-04,DE,460
2021-10-04,FR,316
2021-10-04,IT,460
2021-10-04,SE,175
2021-10-05,AT,33
2021-10-05,CH,40
2021-10-05,DE,396
2021-10-05,FR,335
2021-10-05,IT,450
2021-10-05,SE,200
2021-10-06,AT,51
2021-10-06,CH,49
2021-10-06,DE,446
2021-10-06,FR,319
2021-10-06,IT,495
2021-10-06,SE,194
2021-10-07,AT,42
2021-10-07,CH,50
2021-10-07,DE,403
2021-10-07,FR,300
2021-10-07,IT,591
2021-10-07,SE,160
2021-10-08,AT,39
2021-10-08,CH,31
2021-10-08,DE,356
2021-10-08,FR,274
2021-10-08,IT,584
2021-10-08,SE,169
2021-10-09,AT,17
2021-10-09,CH,22
2021-10-09,DE,172
2021-10-09,FR,102
2021-10-09,IT,324
2021-10-09,SE,60
2021-10-10,AT,18
2021-10-10,CH,31
2021-10-10,DE,183
2021-10-10,FR,134
2021-10-10,IT,309
2021-10-10,SE,75
2021-10-11,AT,40
2021-10-11,CH,53
2021-10-11,DE,442
2021-10-11,FR,332
2021-10-11,IT,554
2021-10-11,SE,199
2021-10-12,AT,52
2021-10-12,CH,47
2021-10-12,DE,451
2021-10-12,FR,339
2021-10-12,IT,600
2021-10-12,SE,184
2021-10-13,AT,31
2021-10-13,CH,41
2021-10-13,DE,455
2021-10-13,FR,323
2021-10-13,IT,617
2021-10-13,SE,191
2021-10-14,AT,50
2021-10-14,CH,51
2021-10-14,DE,502
2021-10-14,FR,400
2021-10-14,IT,677
2021-10-14,SE,241
2021-10-15,AT,33
2021-10-15,CH,39
2021-10-15,DE,360
2021-10-15,FR,289
2021-10-15,IT,516
2021-10-15,SE,189
2021-10-16,AT,21
2021-10-16,CH,12
2021-10-16,DE,201
2021-10-16,FR,118
2021-10-16,IT,261
2021-10-16,SE,71
2021-10-17,AT,27
2021-10-17,CH,23
2021-10-17,DE,208
2021-10-17,FR,124
2021-10-17,IT,229
2021-10-17,SE,67
2021-10-18,AT,45
2021-10-18,CH,47
2021-10-18,DE,426
2021-10-18,FR,344
2021-10-18,IT,489
2021-10-18,SE,174
2021-10-19,AT,37
2021-10-19,CH,32
2021-10-19,DE,421
2021-10-19,FR,356
2021-10-19,IT,536
2021-10-19,SE,202
2021-10-20,AT,45
2021-10-20,CH,48
2021-10-20,DE,443
2021-10-20,FR,371
2021-10-20,IT,549
2021-10-20,SE,189
2021-10-21,AT,54
2021-10-21,CH,48
2021-10-21,DE,447
2021-10-21,FR,366
2021-10-21,IT,572
2021-10-21,SE,184
2021-10-22,AT,48
2021-10-22,CH,51
2021-10-22,DE,398
2021-10-22,FR,299
2021-10-22,IT,628
2021-10-22,SE,195
2021-10-23,AT,29
2021-10-23,CH,17
2021-10-23,DE,208
2021-10-23,FR,161
2021-10-23,IT,352
2021-10-23,SE,74
2021-10-24,AT,17
2021-10-24,CH,27
2021-10-24,DE,214
2021-10-24,FR,126
2021-10-24,IT,316
2021-10-24,SE,73
2021-10-25,AT,41
2021-10-25,CH,43
2021-10-25,DE,471
2021-10-25,FR,340
2021-10-25,IT,602
2021-10-25,SE,208
2021-10-26,AT,33
2021-10-26,CH,60
2021-10-26,DE,441
2021-10-26,FR,367
2021-10-26,IT,585
2021-10-26,SE,215
2021-10-27,AT,36
2021-10-27,CH,34
2021-10-27,DE,454
2021-10-27,FR,333
2021-10-27,IT,583
2021-10-27,SE,192
2021-10-28,AT,33
2021-10-28,CH,41
2021-10-28,DE,379
2021-10-28,FR,357
2021-10-28,IT,388
2021-10-28,SE,190
2021-10-29,AT,29
2021-10-29,CH,43
2021-10-29,DE,377
2021-10-29,FR,288
2021-10-29,IT,417
2021-10-29,SE,172
2021-10-30,AT,20
2021-10-30,CH,30
2021-10-30,DE,188
2021-10-30,FR,140
2021-10-30,IT,233
2021-10-30,SE,65
2021-10-31,AT,18
2021-10-31,CH,29
2021-10-31,DE,187
2021-10-31,FR,141
2021-10-31,IT,224
2021-10-31,SE,67
2021-11-01,AT,29
2021-11-01,CH,42
2021-11-01,DE,378
2021-11-01,FR,189
2021-11-01,IT,326
2021-11-01,SE,189
2021-11-02,AT,42
2021-11-02,CH,45
2021-11-02,DE,465
2021-11-02,FR,393
2021-11-02,IT,482
2021-11-02,SE,204
2021-11-03,AT,44
2021-11-03,CH,51
2021-11-03,DE,504
2021-11-03,FR,438
2021-11-03,IT,639
2021-11-03,SE,223
2021-11-04,AT,48
2021-11-04,CH,47
2021-11-04,DE,481
2021-11-04,FR,418
2021-11-04,IT,498
2021-11-04,SE,190
2021-11-05,AT,50
2021-11-05,CH,49
2021-11-05,DE,407
2021-11-05,FR,340
2021-11-05,IT,452
2021-11-05,SE,173
2021-11-06,AT,23
2021-11-06,CH,27
2021-11-06,DE,207
2021-11-06,FR,164
2021-11-06,IT,288
2021-11-06,SE,77
2021-11-07,AT,25
2021-11-07,CH,18
2021-11-07,DE,230
2021-11-07,FR,144
2021-11-07,IT,242
2021-11-07,SE,61
2021-11-08,AT,42
2021-11-08,CH,50
2021-11-08,DE,458
2021-11-08,FR,355
2021-11-08,IT,517
2021-11-08,SE,209
2021-11-09,AT,48
2021-11-09,CH,58
2021-11-09,DE,457
2021-11-09,FR,332
2021-11-09,IT,477
2021-11-09,SE,187
2021-11-10,AT,47
2021-11-10,CH,42
2021-11-10,DE,444
2021-11-10,FR,338
2021-11-10,IT,432
2021-11-10,SE,204
2021-11-11,AT,40
2021-11-11,CH,41
2021-11-11,DE,452
2021-11-11,FR,178
2021-11-11,IT,463
2021-11-11,SE,195
2021-11-12,AT,39
2021-11-12,CH,43
2021-11-12,DE,354
2021-11-12,FR,293
2021-11-12,IT,464
2021-11-12,SE,171
2021-11-13,AT,22
2021-11-13,CH,19
2021-11-13,DE,207
2021-11-13,FR,147
2021-11-13,IT,263
2021-11-13,SE,81
2021-11-14,AT,21
2021-11-14,CH,23
2021-11-14,DE,245
2021-11-14,FR,156
2021-11-14,IT,236
2021-11-14,SE,89
2021-11-15,AT,41
2021-11-15,CH,55
2021-11-15,DE,432
2021-11-15,FR,352
2021-11-15,IT,478
2021-11-15,SE,205
2021-11-16,AT,38
2021-11-16,CH,48
2021-11-16,DE,462
2021-11-16,FR,364
2021-11-16,IT,476
2021-11-16,SE,209
2021-11-17,AT,50
2021-11-17,CH,51
2021-11-17,DE,443
2021-11-17,FR,404
2021-11-17,IT,469
2021-11-17,SE,203
2021-11-18,AT,51
2021-11-18,CH,47
2021-11-18,DE,435
2021-11-18,FR,403
2021-11-18,IT,445
2021-11-18,SE,196
2021-11-19,AT,34
2021-11-19,CH,44
2021-11-19,DE,412
2021-11-19,FR,330
2021-11-19,IT,468
2021-11-19,SE,186
2021-11-20,AT,22
2021-11-20,CH,27
2021-11-20,DE,163
2021-11-20,FR,156
2021-11-20,IT,237
2021-11-20,SE,83
2021-11-21,AT,17
2021-11-21,CH,13
2021-11-21,DE,251
2021-11-21,FR,175
2021-11-21,IT,242
2021-11-21,SE,88
2021-11-22,AT,45
2021-11-22,CH,41
2021-11-22,DE,441
2021-11-22,FR,375
2021-11-22,IT,478
2021-11-22,SE,214
2021-11-23,AT,44
2021-11-23,CH,50
2021-11-23,DE,440
2021-11-23,FR,375
2021-11-23,IT,458
2021-11-23,SE,197
2021-11-24,AT,35
2021-11-24,CH,45
2021-11-24,DE,429
2021-11-24,FR,387
2021-11-24,IT,522
2021-11-24,SE,193
2021-11-25,AT,47
2021-11-25,CH,58
2021-11-25,DE,521
2021-11-25,FR,383
2021-11-25,IT,445
2021-11-25,SE,189
2021-11-26,AT,36
2021-11-26,CH,49
2021-11-26,DE,396
2021-11-26,FR,347
2021-11-26,IT,501
2021-11-26,SE,173
2021-11-27,AT,28
2021-11-27,CH,24
2021-11-27,DE,239
2021-11-27,FR,167
2021-11-27,IT,294
2021-11-27,SE,88
2021-11-28,AT,26
2021-11-28,CH,28
2021-11-28,DE,251
2021-11-28,FR,168
2021-11-28,IT,276
2021-11-28,SE,89
2021-11-29,AT,46
2021-11-29,CH,46
2021-11-29,DE,481
2021-11-29,FR,392
2021-11-29,IT,509
2021-11-29,SE,207
2021-11-30,AT,35
2021-11-30,CH,49
2021-11-30,DE,462
2021-11-30,FR,386
2021-11-30,IT,426
2021-11-30,SE,218
2021-12-01,AT,49
2021-12-01,CH,28
2021-12-01,DE,456
2021-12-01,FR,338
2021-12-01,IT,450
2021-12-01,SE,200
2021-12-02,AT,44
2021-12-02,CH,49
2021-12-02,DE,407
2021-12-02,FR,342
2021-12-02,IT,526
2021-12-02,SE,211
2021-12-03,AT,34
2021-12-03,CH,36
2021-12-03,DE,364
2021-12-03,FR,312
2021-12-03,IT,484
2021-12-03,SE,166
2021-12-04,AT,17
2021-12-04,CH,20
2021-12-04,DE,186
2021-12-04,FR,152
2021-12-04,IT,274
2021-12-04,SE,74
2021-12-05,AT,29
2021-12-05,CH,27
2021-12-05,DE,235
2021-12-05,FR,157
2021-12-05,IT,260
2021-12-05,SE,65
2021-12-06,AT,58
2021-12-06,CH,47
2021-12-06,DE,461
2021-12-06,FR,340
2021-12-06,IT,483
2021-12-06,SE,210
2021-12-07,AT,54
2021-12-07,CH,38
2021-12-07,DE,474
2021-12-07,FR,319
2021-12-07,IT,433
2021-12-07,SE,165
2021-12-08,AT,54
2021-12-08,CH,40
2021-12-08,DE,464
2021-12-08,FR,324
